Accuracy,Precision,Recall,F1,AUROC,AUPRC,Brier,ECE,Dataset,Approach,Mechanism,Missingness,Seed
0.8235294117647058,1.0,0.7428571428571429,0.8524590163934426,0.9553571428571428,0.9837309248023535,0.11420549451934373,0.142781490204381,early_stage_diabetes,Explicit Imputation,MCAR,10,192
0.8235294117647058,0.9642857142857143,0.7714285714285715,0.8571428571428571,0.9035714285714286,0.9602839018247825,0.13791494932863405,0.1611020921492109,early_stage_diabetes,Explicit Imputation,MCAR,10,202
0.8431372549019608,0.9090909090909091,0.8571428571428571,0.8823529411764706,0.9196428571428571,0.9618472233942291,0.12619020806011014,0.12671548098910088,early_stage_diabetes,Explicit Imputation,MCAR,10,212
0.803921568627451,0.9629629629629629,0.7428571428571429,0.8387096774193549,0.8839285714285714,0.954465833466028,0.1494968501504971,0.151610427992601,early_stage_diabetes,Explicit Imputation,MCAR,10,222
0.8431372549019608,0.9655172413793104,0.8,0.875,0.9017857142857143,0.9624877407092354,0.1307805329629283,0.1267347550202234,early_stage_diabetes,Explicit Imputation,MCAR,10,232
0.7647058823529411,0.8709677419354839,0.7714285714285715,0.8181818181818182,0.8660714285714286,0.9383405300591235,0.15522107210445424,0.1432292338679819,early_stage_diabetes,Explicit Imputation,MCAR,20,42
0.7254901960784313,0.8620689655172413,0.7142857142857143,0.78125,0.8410714285714286,0.9314683888720786,0.19567339280135632,0.16829707553865866,early_stage_diabetes,Explicit Imputation,MCAR,20,52
0.6862745098039216,0.88,0.6285714285714286,0.7333333333333333,0.8464285714285714,0.9309973638438552,0.202043862001371,0.216015401570236,early_stage_diabetes,Explicit Imputation,MCAR,20,62
0.8431372549019608,0.9354838709677419,0.8285714285714286,0.8787878787878788,0.9285714285714286,0.9656678938083373,0.11601338040419845,0.1320230032445169,early_stage_diabetes,Explicit Imputation,MCAR,20,72
0.803921568627451,0.9032258064516129,0.8,0.8484848484848485,0.8767857142857143,0.9454146100501597,0.15558756033194865,0.17205078826815473,early_stage_diabetes,Explicit Imputation,MCAR,20,82
0.8235294117647058,0.90625,0.8285714285714286,0.8656716417910447,0.9,0.9618674922897316,0.12831812471557924,0.13164354334859288,early_stage_diabetes,Explicit Imputation,MCAR,20,92
0.803921568627451,0.9310344827586207,0.7714285714285715,0.84375,0.8732142857142857,0.94980730521983,0.1655180463432629,0.16491343373177098,early_stage_diabetes,Explicit Imputation,MCAR,20,102
0.7647058823529411,0.896551724137931,0.7428571428571429,0.8125,0.8892857142857142,0.951588497647749,0.16129891691789294,0.18510639977951848,early_stage_diabetes,Explicit Imputation,MCAR,20,112
0.8431372549019608,0.9354838709677419,0.8285714285714286,0.8787878787878788,0.9267857142857142,0.9663715276482455,0.11037916143320883,0.13732124426785638,early_stage_diabetes,Explicit Imputation,MCAR,20,122
0.7254901960784313,0.8620689655172413,0.7142857142857143,0.78125,0.7714285714285715,0.8930215140456833,0.22047185576770317,0.19077164840464497,early_stage_diabetes,Explicit Imputation,MCAR,20,132
0.7058823529411765,0.8571428571428571,0.6857142857142857,0.7619047619047619,0.8089285714285714,0.9128623196927318,0.19747561313721776,0.20396653020425753,early_stage_diabetes,Explicit Imputation,MCAR,20,142
0.8431372549019608,1.0,0.7714285714285715,0.8709677419354839,0.9160714285714286,0.9677919744034728,0.12917985584162608,0.14747437600995977,early_stage_diabetes,Explicit Imputation,MCAR,20,152
0.803921568627451,0.9032258064516129,0.8,0.8484848484848485,0.8767857142857143,0.9479109091769552,0.15546081031955922,0.14405226422583353,early_stage_diabetes,Explicit Imputation,MCAR,20,162
0.7843137254901961,0.9615384615384616,0.7142857142857143,0.819672131147541,0.9053571428571429,0.9500363067544527,0.1447972310771316,0.16325568462557655,early_stage_diabetes,Explicit Imputation,MCAR,20,172
0.8235294117647058,0.9333333333333333,0.8,0.8615384615384616,0.9017857142857143,0.9594899626610994,0.14989463171646492,0.16951770642224478,early_stage_diabetes,Explicit Imputation,MCAR,20,182
0.7843137254901961,0.9,0.7714285714285715,0.8307692307692308,0.8901785714285715,0.9477476751592357,0.15851604556509863,0.14933162766928765,early_stage_diabetes,Explicit Imputation,MCAR,20,192
0.7647058823529411,0.896551724137931,0.7428571428571429,0.8125,0.8517857142857143,0.9352483968605511,0.17688857727018756,0.14996231946290708,early_stage_diabetes,Explicit Imputation,MCAR,20,202
0.8823529411764706,0.967741935483871,0.8571428571428571,0.9090909090909091,0.9267857142857142,0.967547206336053,0.11125940628825706,0.11190611825269813,early_stage_diabetes,Explicit Imputation,MCAR,20,212
0.803921568627451,0.9032258064516129,0.8,0.8484848484848485,0.9232142857142858,0.9691326522634572,0.11462054113074245,0.1486618641544791,early_stage_diabetes,Explicit Imputation,MCAR,20,222
0.7450980392156863,0.9230769230769231,0.6857142857142857,0.7868852459016393,0.8071428571428572,0.9219962201216122,0.2100012711759861,0.27157933571759396,early_stage_diabetes,Explicit Imputation,MCAR,20,232
0.7450980392156863,0.8928571428571429,0.7142857142857143,0.7936507936507936,0.8571428571428571,0.933707062670011,0.2004656514835917,0.194389648881613,early_stage_diabetes,Explicit Imputation,MCAR,30,42
0.7450980392156863,0.8666666666666667,0.7428571428571429,0.8,0.8125,0.9270957896245122,0.18346266335473296,0.17492237380322284,early_stage_diabetes,Explicit Imputation,MCAR,30,52
0.7254901960784313,0.8620689655172413,0.7142857142857143,0.78125,0.8160714285714286,0.919240559709363,0.2077792987958332,0.22087654832969697,early_stage_diabetes,Explicit Imputation,MCAR,30,62
0.8627450980392157,0.9666666666666667,0.8285714285714286,0.8923076923076924,0.9392857142857143,0.9737200936510498,0.11051838957392911,0.14850576411859662,early_stage_diabetes,Explicit Imputation,MCAR,30,72
0.803921568627451,0.9032258064516129,0.8,0.8484848484848485,0.8660714285714286,0.9470517675696204,0.14963469212479485,0.12065103284868536,early_stage_diabetes,Explicit Imputation,MCAR,30,82
0.7647058823529411,0.8709677419354839,0.7714285714285715,0.8181818181818182,0.825,0.9244004556133314,0.18048965092601044,0.18032642936005314,early_stage_diabetes,Explicit Imputation,MCAR,30,92
0.7843137254901961,0.9,0.7714285714285715,0.8307692307692308,0.8857142857142857,0.9501576838464381,0.16484079345800234,0.13888397513359196,early_stage_diabetes,Explicit Imputation,MCAR,30,102
0.8235294117647058,0.90625,0.8285714285714286,0.8656716417910447,0.9375,0.9726470666783082,0.11018166731542607,0.11513510455980021,early_stage_diabetes,Explicit Imputation,MCAR,30,112
0.8235294117647058,0.90625,0.8285714285714286,0.8656716417910447,0.8875,0.9497138296689683,0.14806679646974552,0.1670331256646736,early_stage_diabetes,Explicit Imputation,MCAR,30,122
0.803921568627451,0.9310344827586207,0.7714285714285715,0.84375,0.8732142857142857,0.9404192053070285,0.15025789433812423,0.14203807623947368,early_stage_diabetes,Explicit Imputation,MCAR,30,132
0.7058823529411765,0.7631578947368421,0.8285714285714286,0.7945205479452054,0.7982142857142858,0.902427632925088,0.2120459050700659,0.17568349560686186,early_stage_diabetes,Explicit Imputation,MCAR,30,142
0.8431372549019608,1.0,0.7714285714285715,0.8709677419354839,0.8946428571428572,0.9597811496869538,0.132802137238552,0.14410449666719813,early_stage_diabetes,Explicit Imputation,MCAR,30,152
0.8235294117647058,0.90625,0.8285714285714286,0.8656716417910447,0.9053571428571427,0.9640185996149588,0.12499140586748116,0.12004545645094385,early_stage_diabetes,Explicit Imputation,MCAR,30,162
0.803921568627451,0.9629629629629629,0.7428571428571429,0.8387096774193549,0.9178571428571429,0.9619944015794399,0.14269133472329218,0.17615797812593917,early_stage_diabetes,Explicit Imputation,MCAR,30,172
0.803921568627451,0.9310344827586207,0.7714285714285715,0.84375,0.9187500000000001,0.9651065345081298,0.12844930946803962,0.18581061737210144,early_stage_diabetes,Explicit Imputation,MCAR,30,182
0.7647058823529411,0.896551724137931,0.7428571428571429,0.8125,0.8696428571428572,0.9393674351028342,0.17597989825103144,0.15330018687481972,early_stage_diabetes,Explicit Imputation,MCAR,30,192
0.7254901960784313,0.8620689655172413,0.7142857142857143,0.78125,0.8446428571428571,0.9278709261704715,0.17645800396411992,0.18576357462534718,early_stage_diabetes,Explicit Imputation,MCAR,30,202
0.803921568627451,0.9310344827586207,0.7714285714285715,0.84375,0.8839285714285715,0.9537765280574028,0.14078439142889407,0.13073915338107187,early_stage_diabetes,Explicit Imputation,MCAR,30,212
0.7843137254901961,0.9,0.7714285714285715,0.8307692307692308,0.8910714285714285,0.9457225123479697,0.12849275198983834,0.1281163550767244,early_stage_diabetes,Explicit Imputation,MCAR,30,222
0.7450980392156863,0.9230769230769231,0.6857142857142857,0.7868852459016393,0.8160714285714286,0.9252482260014171,0.1915179741351685,0.2086446684072999,early_stage_diabetes,Explicit Imputation,MCAR,30,232
0.7058823529411765,0.8571428571428571,0.6857142857142857,0.7619047619047619,0.8071428571428572,0.9128095637864994,0.20516250101667052,0.176808623122234,early_stage_diabetes,Explicit Imputation,MCAR,40,42
0.7254901960784313,0.8620689655172413,0.7142857142857143,0.78125,0.7785714285714285,0.9048763889375997,0.21063452767559684,0.1738895566440096,early_stage_diabetes,Explicit Imputation,MCAR,40,52
0.7058823529411765,0.8571428571428571,0.6857142857142857,0.7619047619047619,0.7839285714285715,0.9068896185943008,0.20870928638366432,0.2079459028501137,early_stage_diabetes,Explicit Imputation,MCAR,40,62
0.7843137254901961,0.9,0.7714285714285715,0.8307692307692308,0.8374999999999999,0.9189870685532132,0.1712633538122244,0.17833311256824755,early_stage_diabetes,Explicit Imputation,MCAR,40,72
0.7058823529411765,0.7941176470588235,0.7714285714285715,0.782608695652174,0.8062499999999999,0.9169669863442573,0.20985924811298362,0.23927827931794465,early_stage_diabetes,Explicit Imputation,MCAR,40,82
0.7647058823529411,0.896551724137931,0.7428571428571429,0.8125,0.8571428571428572,0.938812385381313,0.1506739668424684,0.13976863669414144,early_stage_diabetes,Explicit Imputation,MCAR,40,92
0.7647058823529411,0.8484848484848485,0.8,0.8235294117647058,0.8767857142857142,0.9491626884113158,0.15780351818485747,0.15550490658657223,early_stage_diabetes,Explicit Imputation,MCAR,40,102
0.7843137254901961,0.9,0.7714285714285715,0.8307692307692308,0.8875,0.9427585498513851,0.13878643821856898,0.1278410656195061,early_stage_diabetes,Explicit Imputation,MCAR,40,112
0.7450980392156863,0.8666666666666667,0.7428571428571429,0.8,0.8107142857142857,0.9174146576250141,0.1963485145012189,0.20802549608782225,early_stage_diabetes,Explicit Imputation,MCAR,40,122
0.7647058823529411,0.896551724137931,0.7428571428571429,0.8125,0.8205357142857143,0.9189510819647001,0.1713469154095651,0.17064425444193912,early_stage_diabetes,Explicit Imputation,MCAR,40,132
0.6078431372549019,0.7586206896551724,0.6285714285714286,0.6875,0.7339285714285715,0.871788843953562,0.2599626229684858,0.2569316090906368,early_stage_diabetes,Explicit Imputation,MCAR,40,142
0.7647058823529411,0.9259259259259259,0.7142857142857143,0.8064516129032258,0.8535714285714286,0.9386323401103004,0.15884144332204728,0.1676068576235397,early_stage_diabetes,Explicit Imputation,MCAR,40,152
0.803921568627451,0.8787878787878788,0.8285714285714286,0.8529411764705882,0.8946428571428571,0.9537170941799423,0.134555958254544,0.11000591662584566,early_stage_diabetes,Explicit Imputation,MCAR,40,162
0.7450980392156863,0.9230769230769231,0.6857142857142857,0.7868852459016393,0.8964285714285714,0.9520583810340647,0.1649608869638774,0.19049651661486017,early_stage_diabetes,Explicit Imputation,MCAR,40,172
0.8431372549019608,0.9354838709677419,0.8285714285714286,0.8787878787878788,0.9160714285714284,0.9665974076358631,0.1183326873700441,0.1118884212246128,early_stage_diabetes,Explicit Imputation,MCAR,40,182
